7.684284734869868316e+02,0.000000000000000000e+00,3.874679120892566857e+02
0.000000000000000000e+00,7.622819905038168145e+02,1.993279072637698448e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
